Sample Number: 0
x[11] = 0.42083 | u[11] = 0.00704
x[12] = 0.50673 | u[12] = 0.05160
x[13] = 0.42065 | u[13] = -0.02615
x[14] = 0.49406 | u[14] = 0.06560
x[15] = 0.45170 | u[15] = 0.03744
x[16] = 0.32704 | u[16] = -0.08385
x[17] = 0.47680 | u[17] = 0.03185
x[18] = 0.40804 | u[18] = -0.04808
x[19] = 0.43736 | u[19] = -0.02148
Sample Number: 600
x[0] = 0.46044 | u[0] = 0.02403
x[1] = 0.52321 | u[1] = 0.04561
x[2] = 0.40894 | u[2] = -0.03117
x[3] = 0.48514 | u[3] = -0.00686
x[4] = 0.56007 | u[4] = 0.08071
x[5] = 0.56249 | u[5] = 0.13154
x[6] = 0.34918 | u[6] = -0.07748
x[7] = 0.38105 | u[7] = -0.05857
x[8] = 0.37043 | u[8] = -0.07898
x[9] = 0.44130 | u[9] = -0.01672
x[10] = 0.33179 | u[10] = -0.10022
x[11] = 0.42066 | u[11] = 0.00700
x[12] = 0.50546 | u[12] = 0.04997
x[13] = 0.42129 | u[13] = -0.02556
x[14] = 0.49244 | u[14] = 0.06393
x[15] = 0.45077 | u[15] = 0.03666
x[16] = 0.32912 | u[16] = -0.08183
x[17] = 0.47600 | u[17] = 0.03161
x[18] = 0.40923 | u[18] = -0.04693
x[19] = 0.43790 | u[19] = -0.02125
Sample Number: 610
x[0] = 0.45985 | u[0] = 0.02326
x[1] = 0.52208 | u[1] = 0.04434
x[2] = 0.40971 | u[2] = -0.03039
x[3] = 0.48531 | u[3] = -0.00695
x[4] = 0.55807 | u[4] = 0.07893
x[5] = 0.55923 | u[5] = 0.12865
x[6] = 0.35111 | u[6] = -0.07581
x[7] = 0.38251 | u[7] = -0.05737
x[8] = 0.37238 | u[8] = -0.07661
x[9] = 0.44172 | u[9] = -0.01649
x[10] = 0.33428 | u[10] = -0.09815
x[11] = 0.42048 | u[11] = 0.00695
x[12] = 0.50423 | u[12] = 0.04838
x[13] = 0.42193 | u[13] = -0.02497
x[14] = 0.49086 | u[14] = 0.06230
x[15] = 0.44986 | u[15] = 0.03590
x[16] = 0.33115 | u[16] = -0.07986
x[17] = 0.47521 | u[17] = 0.03137
x[18] = 0.41039 | u[18] = -0.04581
x[19] = 0.43843 | u[19] = -0.02102
Sample Number: 620
x[0] = 0.45928 | u[0] = 0.02252
x[1] = 0.52098 | u[1] = 0.04310
x[2] = 0.41047 | u[2] = -0.02964
x[3] = 0.48549 | u[3] = -0.00704
x[4] = 0.55612 | u[4] = 0.07718
x[5] = 0.55604 | u[5] = 0.12582
x[6] = 0.35299 | u[6] = -0.07417
x[7] = 0.38393 | u[7] = -0.05619
x[8] = 0.37427 | u[8] = -0.07432
x[9] = 0.44213 | u[9] = -0.01626
x[10] = 0.33671 | u[10] = -0.09613
x[11] = 0.42031 | u[11] = 0.00690
x[12] = 0.50303 | u[12] = 0.04683
x[13] = 0.42255 | u[13] = -0.02440
x[14] = 0.48931 | u[14] = 0.06071
x[15] = 0.44897 | u[15] = 0.03516
x[16] = 0.33312 | u[16] = -0.07793
x[17] = 0.47443 | u[17] = 0.03112
x[18] = 0.41152 | u[18] = -0.04471
x[19] = 0.43895 | u[19] = -0.02079
Sample Number: 630
x[0] = 0.45872 | u[0] = 0.02179
x[1] = 0.51992 | u[1] = 0.04190
x[2] = 0.41120 | u[2] = -0.02890
x[3] = 0.48567 | u[3] = -0.00713
x[4] = 0.55420 | u[4] = 0.07547
x[5] = 0.55292 | u[5] = 0.12305
x[6] = 0.35482 | u[6] = -0.07257
x[7] = 0.38532 | u[7] = -0.05504
x[8] = 0.37611 | u[8] = -0.07208
x[9] = 0.44254 | u[9] = -0.01604
x[10] = 0.33910 | u[10] = -0.09415
x[11] = 0.42013 | u[11] = 0.00685
x[12] = 0.50188 | u[12] = 0.04533
x[13] = 0.42315 | u[13] = -0.02385
x[14] = 0.48781 | u[14] = 0.05916
x[15] = 0.44809 | u[15] = 0.03443
x[16] = 0.33505 | u[16] = -0.07605
x[17] = 0.47365 | u[17] = 0.03087
x[18] = 0.41263 | u[18] = -0.04365
x[19] = 0.43947 | u[19] = -0.02056
Sample Number: 640
x[0] = 0.45818 | u[0] = 0.02109
x[1] = 0.51888 | u[1] = 0.04072
x[2] = 0.41192 | u[2] = -0.02818
x[3] = 0.48585 | u[3] = -0.00720
x[4] = 0.55233 | u[4] = 0.07380
x[5] = 0.54987 | u[5] = 0.12035
x[6] = 0.35662 | u[6] = -0.07101
x[7] = 0.38669 | u[7] = -0.05392
x[8] = 0.37788 | u[8] = -0.06991
x[9] = 0.44293 | u[9] = -0.01582
x[10] = 0.34143 | u[10] = -0.09221
x[11] = 0.41996 | u[11] = 0.00680
x[12] = 0.50076 | u[12] = 0.04387
x[13] = 0.42374 | u[13] = -0.02331
x[14] = 0.48635 | u[14] = 0.05764
x[15] = 0.44724 | u[15] = 0.03371
x[16] = 0.33694 | u[16] = -0.07421
x[17] = 0.47288 | u[17] = 0.03061
x[18] = 0.41371 | u[18] = -0.04261
x[19] = 0.43998 | u[19] = -0.02032
Sample Number: 650
x[0] = 0.45766 | u[0] = 0.02041
x[1] = 0.51788 | u[1] = 0.03958
x[2] = 0.41261 | u[2] = -0.02747
x[3] = 0.48603 | u[3] = -0.00728
x[4] = 0.55050 | u[4] = 0.07217
x[5] = 0.54688 | u[5] = 0.11770
x[6] = 0.35838 | u[6] = -0.06947
x[7] = 0.38803 | u[7] = -0.05282
x[8] = 0.37961 | u[8] = -0.06780
x[9] = 0.44333 | u[9] = -0.01560
x[10] = 0.34372 | u[10] = -0.09031
x[11] = 0.41979 | u[11] = 0.00675
x[12] = 0.49968 | u[12] = 0.04246
x[13] = 0.42432 | u[13] = -0.02278
x[14] = 0.48492 | u[14] = 0.05617
x[15] = 0.44640 | u[15] = 0.03302
x[16] = 0.33877 | u[16] = -0.07242
x[17] = 0.47212 | u[17] = 0.03035
x[18] = 0.41477 | u[18] = -0.04159
x[19] = 0.44049 | u[19] = -0.02009
Sample Number: 660
x[0] = 0.45716 | u[0] = 0.01975
x[1] = 0.51690 | u[1] = 0.03846
x[2] = 0.41329 | u[2] = -0.02679
x[3] = 0.48621 | u[3] = -0.00735
x[4] = 0.54871 | u[4] = 0.07057
x[5] = 0.54397 | u[5] = 0.11511
x[6] = 0.36011 | u[6] = -0.06797
x[7] = 0.38934 | u[7] = -0.05174
x[8] = 0.38128 | u[8] = -0.06575
x[9] = 0.44372 | u[9] = -0.01538
x[10] = 0.34596 | u[10] = -0.08844
x[11] = 0.41963 | u[11] = 0.00670
x[12] = 0.49863 | u[12] = 0.04108
x[13] = 0.42488 | u[13] = -0.02226
x[14] = 0.48353 | u[14] = 0.05473
x[15] = 0.44559 | u[15] = 0.03233
x[16] = 0.34057 | u[16] = -0.07068
x[17] = 0.47136 | u[17] = 0.03009
x[18] = 0.41580 | u[18] = -0.04060
x[19] = 0.44099 | u[19] = -0.01986
Sample Number: 670
x[0] = 0.45667 | u[0] = 0.01911
x[1] = 0.51595 | u[1] = 0.03738
x[2] = 0.41396 | u[2] = -0.02612
x[3] = 0.48640 | u[3] = -0.00741
x[4] = 0.54696 | u[4] = 0.06901
x[5] = 0.54111 | u[5] = 0.11258
x[6] = 0.36179 | u[6] = -0.06650
x[7] = 0.39062 | u[7] = -0.05068
x[8] = 0.38290 | u[8] = -0.06376
x[9] = 0.44410 | u[9] = -0.01517
x[10] = 0.34816 | u[10] = -0.08662
x[11] = 0.41946 | u[11] = 0.00664
x[12] = 0.49762 | u[12] = 0.03974
x[13] = 0.42543 | u[13] = -0.02176
x[14] = 0.48218 | u[14] = 0.05333
x[15] = 0.44478 | u[15] = 0.03166
x[16] = 0.34232 | u[16] = -0.06897
x[17] = 0.47061 | u[17] = 0.02982
x[18] = 0.41680 | u[18] = -0.03964
x[19] = 0.44148 | u[19] = -0.01962
Sample Number: 680
x[0] = 0.45620 | u[0] = 0.01849
x[1] = 0.51503 | u[1] = 0.03632
x[2] = 0.41460 | u[2] = -0.02547
x[3] = 0.48658 | u[3] = -0.00747
x[4] = 0.54525 | u[4] = 0.06748
x[5] = 0.53832 | u[5] = 0.11011
x[6] = 0.36344 | u[6] = -0.06506
x[7] = 0.39188 | u[7] = -0.04965
x[8] = 0.38448 | u[8] = -0.06182
x[9] = 0.44448 | u[9] = -0.01496
x[10] = 0.35031 | u[10] = -0.08484
x[11] = 0.41929 | u[11] = 0.00659
x[12] = 0.49664 | u[12] = 0.03843
x[13] = 0.42597 | u[13] = -0.02127
x[14] = 0.48086 | u[14] = 0.05196
x[15] = 0.44400 | u[15] = 0.03100
x[16] = 0.34402 | u[16] = -0.06731
x[17] = 0.46986 | u[17] = 0.02955
x[18] = 0.41778 | u[18] = -0.03870
x[19] = 0.44197 | u[19] = -0.01939
Sample Number: 690
x[0] = 0.45575 | u[0] = 0.01789
x[1] = 0.51413 | u[1] = 0.03529
x[2] = 0.41523 | u[2] = -0.02484
x[3] = 0.48677 | u[3] = -0.00752
x[4] = 0.54358 | u[4] = 0.06599
x[5] = 0.53559 | u[5] = 0.10768
x[6] = 0.36505 | u[6] = -0.06365
x[7] = 0.39311 | u[7] = -0.04864
x[8] = 0.38600 | u[8] = -0.05994
x[9] = 0.44485 | u[9] = -0.01475
x[10] = 0.35241 | u[10] = -0.08309
x[11] = 0.41913 | u[11] = 0.00653
x[12] = 0.49570 | u[12] = 0.03717
x[13] = 0.42650 | u[13] = -0.02079
x[14] = 0.47958 | u[14] = 0.05063
x[15] = 0.44323 | u[15] = 0.03036
x[16] = 0.34569 | u[16] = -0.06569
x[17] = 0.46912 | u[17] = 0.02927
x[18] = 0.41874 | u[18] = -0.03778
x[19] = 0.44246 | u[19] = -0.01916
Sample Number: 700
x[0] = 0.45531 | u[0] = 0.01731
x[1] = 0.51326 | u[1] = 0.03428
x[2] = 0.41585 | u[2] = -0.02422
x[3] = 0.48696 | u[3] = -0.00757
x[4] = 0.54195 | u[4] = 0.06453
x[5] = 0.53292 | u[5] = 0.10531
x[6] = 0.36663 | u[6] = -0.06228
x[7] = 0.39432 | u[7] = -0.04765
x[8] = 0.38748 | u[8] = -0.05812
x[9] = 0.44522 | u[9] = -0.01455
x[10] = 0.35447 | u[10] = -0.08138
x[11] = 0.41896 | u[11] = 0.00648
x[12] = 0.49478 | u[12] = 0.03594
x[13] = 0.42702 | u[13] = -0.02033
x[14] = 0.47832 | u[14] = 0.04933
x[15] = 0.44248 | u[15] = 0.02973
x[16] = 0.34732 | u[16] = -0.06410
x[17] = 0.46839 | u[17] = 0.02899
x[18] = 0.41968 | u[18] = -0.03689
x[19] = 0.44293 | u[19] = -0.01892
Sample Number: 710
x[0] = 0.45488 | u[0] = 0.01675
x[1] = 0.51241 | u[1] = 0.03331
x[2] = 0.41645 | u[2] = -0.02362
x[3] = 0.48715 | u[3] = -0.00761
x[4] = 0.54035 | u[4] = 0.06310
x[5] = 0.53031 | u[5] = 0.10300
x[6] = 0.36818 | u[6] = -0.06093
x[7] = 0.39550 | u[7] = -0.04668
x[8] = 0.38892 | u[8] = -0.05634
x[9] = 0.44558 | u[9] = -0.01435
x[10] = 0.35649 | u[10] = -0.07970
x[11] = 0.41880 | u[11] = 0.00642
x[12] = 0.49389 | u[12] = 0.03475
x[13] = 0.42752 | u[13] = -0.01987
x[14] = 0.47710 | u[14] = 0.04806
x[15] = 0.44174 | u[15] = 0.02911
x[16] = 0.34890 | u[16] = -0.06256
x[17] = 0.46767 | u[17] = 0.02871
x[18] = 0.42059 | u[18] = -0.03602
x[19] = 0.44341 | u[19] = -0.01869
Sample Number: 720
x[0] = 0.45447 | u[0] = 0.01620
x[1] = 0.51159 | u[1] = 0.03235
x[2] = 0.41703 | u[2] = -0.02303
x[3] = 0.48734 | u[3] = -0.00765
x[4] = 0.53878 | u[4] = 0.06170
x[5] = 0.52776 | u[5] = 0.10073
x[6] = 0.36969 | u[6] = -0.05961
x[7] = 0.39666 | u[7] = -0.04573
x[8] = 0.39030 | u[8] = -0.05462
x[9] = 0.44594 | u[9] = -0.01415
x[10] = 0.35847 | u[10] = -0.07806
x[11] = 0.41864 | u[11] = 0.00636
x[12] = 0.49304 | u[12] = 0.03358
x[13] = 0.42801 | u[13] = -0.01943
x[14] = 0.47591 | u[14] = 0.04683
x[15] = 0.44102 | u[15] = 0.02850
x[16] = 0.35045 | u[16] = -0.06105
x[17] = 0.46695 | u[17] = 0.02843
x[18] = 0.42148 | u[18] = -0.03517
x[19] = 0.44387 | u[19] = -0.01846
Sample Number: 730
x[0] = 0.45407 | u[0] = 0.01567
x[1] = 0.51079 | u[1] = 0.03143
x[2] = 0.41760 | u[2] = -0.02246
x[3] = 0.48754 | u[3] = -0.00768
x[4] = 0.53725 | u[4] = 0.06034
x[5] = 0.52526 | u[5] = 0.09851
x[6] = 0.37116 | u[6] = -0.05831
x[7] = 0.39779 | u[7] = -0.04480
x[8] = 0.39165 | u[8] = -0.05294
x[9] = 0.44629 | u[9] = -0.01396
x[10] = 0.36040 | u[10] = -0.07645
x[11] = 0.41848 | u[11] = 0.00631
x[12] = 0.49221 | u[12] = 0.03246
x[13] = 0.42849 | u[13] = -0.01899
x[14] = 0.47476 | u[14] = 0.04562
x[15] = 0.44031 | u[15] = 0.02791
x[16] = 0.35196 | u[16] = -0.05957
x[17] = 0.46624 | u[17] = 0.02814
x[18] = 0.42236 | u[18] = -0.03434
x[19] = 0.44433 | u[19] = -0.01823
Sample Number: 740
x[0] = 0.45368 | u[0] = 0.01516
x[1] = 0.51001 | u[1] = 0.03052
x[2] = 0.41816 | u[2] = -0.02190
x[3] = 0.48773 | u[3] = -0.00772
x[4] = 0.53576 | u[4] = 0.05900
x[5] = 0.52282 | u[5] = 0.09634
x[6] = 0.37261 | u[6] = -0.05705
x[7] = 0.39890 | u[7] = -0.04389
x[8] = 0.39296 | u[8] = -0.05131
x[9] = 0.44664 | u[9] = -0.01376
x[10] = 0.36230 | u[10] = -0.07488
x[11] = 0.41833 | u[11] = 0.00625
x[12] = 0.49141 | u[12] = 0.03136
x[13] = 0.42897 | u[13] = -0.01857
x[14] = 0.47363 | u[14] = 0.04445
x[15] = 0.43962 | u[15] = 0.02733
x[16] = 0.35344 | u[16] = -0.05814
x[17] = 0.46554 | u[17] = 0.02785
x[18] = 0.42321 | u[18] = -0.03353
x[19] = 0.44479 | u[19] = -0.01800
Sample Number: 750
x[0] = 0.45331 | u[0] = 0.01466
x[1] = 0.50926 | u[1] = 0.02964
x[2] = 0.41870 | u[2] = -0.02135
x[3] = 0.48792 | u[3] = -0.00774
x[4] = 0.53430 | u[4] = 0.05770
x[5] = 0.52043 | u[5] = 0.09422
x[6] = 0.37402 | u[6] = -0.05581
x[7] = 0.39999 | u[7] = -0.04300
x[8] = 0.39422 | u[8] = -0.04973
x[9] = 0.44698 | u[9] = -0.01357
x[10] = 0.36416 | u[10] = -0.07334
x[11] = 0.41817 | u[11] = 0.00619
x[12] = 0.49064 | u[12] = 0.03030
x[13] = 0.42943 | u[13] = -0.01816
x[14] = 0.47253 | u[14] = 0.04330
x[15] = 0.43894 | u[15] = 0.02676
x[16] = 0.35488 | u[16] = -0.05674
x[17] = 0.46485 | u[17] = 0.02756
x[18] = 0.42404 | u[18] = -0.03274
x[19] = 0.44523 | u[19] = -0.01777
Sample Number: 760
x[0] = 0.45295 | u[0] = 0.01418
x[1] = 0.50853 | u[1] = 0.02879
x[2] = 0.41923 | u[2] = -0.02082
x[3] = 0.48812 | u[3] = -0.00777
x[4] = 0.53287 | u[4] = 0.05642
x[5] = 0.51810 | u[5] = 0.09215
x[6] = 0.37541 | u[6] = -0.05460
x[7] = 0.40106 | u[7] = -0.04213
x[8] = 0.39545 | u[8] = -0.04819
x[9] = 0.44732 | u[9] = -0.01338
x[10] = 0.36598 | u[10] = -0.07183
x[11] = 0.41802 | u[11] = 0.00613
x[12] = 0.48989 | u[12] = 0.02926
x[13] = 0.42988 | u[13] = -0.01776
x[14] = 0.47146 | u[14] = 0.04218
x[15] = 0.43828 | u[15] = 0.02620
x[16] = 0.35628 | u[16] = -0.05537
x[17] = 0.46416 | u[17] = 0.02727
x[18] = 0.42485 | u[18] = -0.03198
x[19] = 0.44568 | u[19] = -0.01754
Sample Number: 770
x[0] = 0.45260 | u[0] = 0.01371
x[1] = 0.50782 | u[1] = 0.02795
x[2] = 0.41974 | u[2] = -0.02030
x[3] = 0.48831 | u[3] = -0.00779
x[4] = 0.53147 | u[4] = 0.05517
x[5] = 0.51581 | u[5] = 0.09012
x[6] = 0.37676 | u[6] = -0.05341
x[7] = 0.40211 | u[7] = -0.04128
x[8] = 0.39664 | u[8] = -0.04670
x[9] = 0.44765 | u[9] = -0.01320
x[10] = 0.36776 | u[10] = -0.07035
x[11] = 0.41786 | u[11] = 0.00607
x[12] = 0.48917 | u[12] = 0.02826
x[13] = 0.43032 | u[13] = -0.01736
x[14] = 0.47041 | u[14] = 0.04109
x[15] = 0.43763 | u[15] = 0.02566
x[16] = 0.35765 | u[16] = -0.05404
x[17] = 0.46348 | u[17] = 0.02698
x[18] = 0.42564 | u[18] = -0.03123
x[19] = 0.44611 | u[19] = -0.01732
Sample Number: 780
x[0] = 0.45226 | u[0] = 0.01326
x[1] = 0.50713 | u[1] = 0.02714
x[2] = 0.42025 | u[2] = -0.01980
x[3] = 0.48851 | u[3] = -0.00780
x[4] = 0.53010 | u[4] = 0.05395
x[5] = 0.51358 | u[5] = 0.08813
x[6] = 0.37809 | u[6] = -0.05225
x[7] = 0.40313 | u[7] = -0.04044
x[8] = 0.39779 | u[8] = -0.04525
x[9] = 0.44798 | u[9] = -0.01301
x[10] = 0.36950 | u[10] = -0.06890
x[11] = 0.41771 | u[11] = 0.00601
x[12] = 0.48848 | u[12] = 0.02728
x[13] = 0.43075 | u[13] = -0.01698
x[14] = 0.46940 | u[14] = 0.04003
x[15] = 0.43699 | u[15] = 0.02512
x[16] = 0.35899 | u[16] = -0.05273
x[17] = 0.46281 | u[17] = 0.02669
x[18] = 0.42641 | u[18] = -0.03050
x[19] = 0.44655 | u[19] = -0.01709
Sample Number: 790
x[0] = 0.45193 | u[0] = 0.01282
x[1] = 0.50646 | u[1] = 0.02635
x[2] = 0.42074 | u[2] = -0.01931
x[3] = 0.48871 | u[3] = -0.00781
x[4] = 0.52876 | u[4] = 0.05275
x[5] = 0.51140 | u[5] = 0.08619
x[6] = 0.37938 | u[6] = -0.05112
x[7] = 0.40413 | u[7] = -0.03962
x[8] = 0.39891 | u[8] = -0.04384
x[9] = 0.44830 | u[9] = -0.01283
x[10] = 0.37121 | u[10] = -0.06748
x[11] = 0.41756 | u[11] = 0.00595
x[12] = 0.48781 | u[12] = 0.02633
x[13] = 0.43117 | u[13] = -0.01661
x[14] = 0.46841 | u[14] = 0.03900
x[15] = 0.43637 | u[15] = 0.02460
x[16] = 0.36030 | u[16] = -0.05146
x[17] = 0.46214 | u[17] = 0.02639
x[18] = 0.42717 | u[18] = -0.02979
x[19] = 0.44697 | u[19] = -0.01687
Sample Number: 800
x[0] = 0.45162 | u[0] = 0.01240
x[1] = 0.50581 | u[1] = 0.02558
x[2] = 0.42121 | u[2] = -0.01883
x[3] = 0.48890 | u[3] = -0.00782
x[4] = 0.52745 | u[4] = 0.05159
x[5] = 0.50926 | u[5] = 0.08429
x[6] = 0.38065 | u[6] = -0.05000
x[7] = 0.40512 | u[7] = -0.03882
x[8] = 0.39999 | u[8] = -0.04248
x[9] = 0.44862 | u[9] = -0.01266
x[10] = 0.37289 | u[10] = -0.06609
x[11] = 0.41741 | u[11] = 0.00589
x[12] = 0.48716 | u[12] = 0.02541
x[13] = 0.43158 | u[13] = -0.01624
x[14] = 0.46744 | u[14] = 0.03799
x[15] = 0.43576 | u[15] = 0.02408
x[16] = 0.36157 | u[16] = -0.05022
x[17] = 0.46148 | u[17] = 0.02610
x[18] = 0.42791 | u[18] = -0.02909
x[19] = 0.44739 | u[19] = -0.01664
Sample Number: 810
x[0] = 0.45131 | u[0] = 0.01199
x[1] = 0.50517 | u[1] = 0.02483
x[2] = 0.42168 | u[2] = -0.01836
x[3] = 0.48910 | u[3] = -0.00783
x[4] = 0.52618 | u[4] = 0.05044
x[5] = 0.50717 | u[5] = 0.08243
x[6] = 0.38189 | u[6] = -0.04892
x[7] = 0.40608 | u[7] = -0.03804
x[8] = 0.40104 | u[8] = -0.04115
x[9] = 0.44894 | u[9] = -0.01248
x[10] = 0.37453 | u[10] = -0.06474
x[11] = 0.41727 | u[11] = 0.00583
x[12] = 0.48653 | u[12] = 0.02452
x[13] = 0.43198 | u[13] = -0.01589
x[14] = 0.46650 | u[14] = 0.03700
x[15] = 0.43516 | u[15] = 0.02358
x[16] = 0.36282 | u[16] = -0.04901
x[17] = 0.46083 | u[17] = 0.02580
x[18] = 0.42863 | u[18] = -0.02841
x[19] = 0.44781 | u[19] = -0.01642
Sample Number: 820
x[0] = 0.45102 | u[0] = 0.01159
x[1] = 0.50456 | u[1] = 0.02409
x[2] = 0.42213 | u[2] = -0.01790
x[3] = 0.48929 | u[3] = -0.00783
x[4] = 0.52493 | u[4] = 0.04933
x[5] = 0.50513 | u[5] = 0.08061
x[6] = 0.38310 | u[6] = -0.04785
x[7] = 0.40702 | u[7] = -0.03727
x[8] = 0.40205 | u[8] = -0.03986
x[9] = 0.44925 | u[9] = -0.01231
x[10] = 0.37613 | u[10] = -0.06340
x[11] = 0.41712 | u[11] = 0.00577
x[12] = 0.48593 | u[12] = 0.02365
x[13] = 0.43237 | u[13] = -0.01554
x[14] = 0.46559 | u[14] = 0.03604
x[15] = 0.43457 | u[15] = 0.02309
x[16] = 0.36403 | u[16] = -0.04783
x[17] = 0.46019 | u[17] = 0.02551
x[18] = 0.42933 | u[18] = -0.02775
x[19] = 0.44821 | u[19] = -0.01620
Sample Number: 830
x[0] = 0.45073 | u[0] = 0.01120
x[1] = 0.50397 | u[1] = 0.02338
x[2] = 0.42258 | u[2] = -0.01746
x[3] = 0.48949 | u[3] = -0.00783
x[4] = 0.52370 | u[4] = 0.04823
x[5] = 0.50313 | u[5] = 0.07883
x[6] = 0.38429 | u[6] = -0.04681
x[7] = 0.40795 | u[7] = -0.03652
x[8] = 0.40303 | u[8] = -0.03861
x[9] = 0.44956 | u[9] = -0.01214
x[10] = 0.37771 | u[10] = -0.06210
x[11] = 0.41698 | u[11] = 0.00571
x[12] = 0.48535 | u[12] = 0.02281
x[13] = 0.43276 | u[13] = -0.01520
x[14] = 0.46470 | u[14] = 0.03511
x[15] = 0.43400 | u[15] = 0.02260
x[16] = 0.36521 | u[16] = -0.04668
x[17] = 0.45955 | u[17] = 0.02521
x[18] = 0.43002 | u[18] = -0.02711
x[19] = 0.44862 | u[19] = -0.01598
Sample Number: 840
x[0] = 0.45046 | u[0] = 0.01083
x[1] = 0.50339 | u[1] = 0.02269
x[2] = 0.42301 | u[2] = -0.01703
x[3] = 0.48969 | u[3] = -0.00783
x[4] = 0.52251 | u[4] = 0.04717
x[5] = 0.50117 | u[5] = 0.07709
x[6] = 0.38545 | u[6] = -0.04579
x[7] = 0.40885 | u[7] = -0.03578
x[8] = 0.40398 | u[8] = -0.03739
x[9] = 0.44986 | u[9] = -0.01197
x[10] = 0.37925 | u[10] = -0.06082
x[11] = 0.41683 | u[11] = 0.00565
x[12] = 0.48479 | u[12] = 0.02199
x[13] = 0.43314 | u[13] = -0.01487
x[14] = 0.46383 | u[14] = 0.03419
x[15] = 0.43344 | u[15] = 0.02213
x[16] = 0.36637 | u[16] = -0.04556
x[17] = 0.45892 | u[17] = 0.02492
x[18] = 0.43069 | u[18] = -0.02648
x[19] = 0.44902 | u[19] = -0.01577
Sample Number: 850
x[0] = 0.45019 | u[0] = 0.01046
x[1] = 0.50283 | u[1] = 0.02201
x[2] = 0.42343 | u[2] = -0.01661
x[3] = 0.48988 | u[3] = -0.00783
x[4] = 0.52134 | u[4] = 0.04612
x[5] = 0.49926 | u[5] = 0.07539
x[6] = 0.38658 | u[6] = -0.04479
x[7] = 0.40974 | u[7] = -0.03506
x[8] = 0.40491 | u[8] = -0.03621
x[9] = 0.45016 | u[9] = -0.01180
x[10] = 0.38076 | u[10] = -0.05957
x[11] = 0.41669 | u[11] = 0.00559
x[12] = 0.48425 | u[12] = 0.02120
x[13] = 0.43351 | u[13] = -0.01455
x[14] = 0.46298 | u[14] = 0.03330
x[15] = 0.43289 | u[15] = 0.02167
x[16] = 0.36750 | u[16] = -0.04446
x[17] = 0.45830 | u[17] = 0.02462
x[18] = 0.43135 | u[18] = -0.02587
x[19] = 0.44941 | u[19] = -0.01555
Sample Number: 860
x[0] = 0.44993 | u[0] = 0.01011
x[1] = 0.50229 | u[1] = 0.02136
x[2] = 0.42384 | u[2] = -0.01619
x[3] = 0.49008 | u[3] = -0.00782
x[4] = 0.52020 | u[4] = 0.04510
x[5] = 0.49739 | u[5] = 0.07373
x[6] = 0.38769 | u[6] = -0.04382
x[7] = 0.41061 | u[7] = -0.03435
x[8] = 0.40580 | u[8] = -0.03507
x[9] = 0.45045 | u[9] = -0.01164
x[10] = 0.38223 | u[10] = -0.05835
x[11] = 0.41655 | u[11] = 0.00553
x[12] = 0.48373 | u[12] = 0.02043
x[13] = 0.43387 | u[13] = -0.01423
x[14] = 0.46216 | u[14] = 0.03244
x[15] = 0.43235 | u[15] = 0.02121
x[16] = 0.36860 | u[16] = -0.04339
x[17] = 0.45769 | u[17] = 0.02433
x[18] = 0.43199 | u[18] = -0.02527
x[19] = 0.44980 | u[19] = -0.01534
Sample Number: 870
x[0] = 0.44968 | u[0] = 0.00977
x[1] = 0.50176 | u[1] = 0.02072
x[2] = 0.42424 | u[2] = -0.01579
x[3] = 0.49028 | u[3] = -0.00781
x[4] = 0.51908 | u[4] = 0.04410
x[5] = 0.49557 | u[5] = 0.07210
x[6] = 0.38878 | u[6] = -0.04286
x[7] = 0.41146 | u[7] = -0.03366
x[8] = 0.40666 | u[8] = -0.03395
x[9] = 0.45074 | u[9] = -0.01148
x[10] = 0.38368 | u[10] = -0.05715
x[11] = 0.41641 | u[11] = 0.00547
x[12] = 0.48322 | u[12] = 0.01968
x[13] = 0.43422 | u[13] = -0.01392
x[14] = 0.46136 | u[14] = 0.03159
x[15] = 0.43183 | u[15] = 0.02077
x[16] = 0.36967 | u[16] = -0.04235
x[17] = 0.45708 | u[17] = 0.02403
x[18] = 0.43261 | u[18] = -0.02469
x[19] = 0.45018 | u[19] = -0.01512
Sample Number: 880
x[0] = 0.44944 | u[0] = 0.00944
x[1] = 0.50125 | u[1] = 0.02010
x[2] = 0.42463 | u[2] = -0.01540
x[3] = 0.49047 | u[3] = -0.00780
x[4] = 0.51798 | u[4] = 0.04312
x[5] = 0.49378 | u[5] = 0.07051
x[6] = 0.38984 | u[6] = -0.04193
x[7] = 0.41230 | u[7] = -0.03299
x[8] = 0.40750 | u[8] = -0.03287
x[9] = 0.45103 | u[9] = -0.01132
x[10] = 0.38510 | u[10] = -0.05598
x[11] = 0.41628 | u[11] = 0.00541
x[12] = 0.48274 | u[12] = 0.01895
x[13] = 0.43456 | u[13] = -0.01362
x[14] = 0.46057 | u[14] = 0.03077
x[15] = 0.43131 | u[15] = 0.02033
x[16] = 0.37072 | u[16] = -0.04133
x[17] = 0.45648 | u[17] = 0.02374
x[18] = 0.43322 | u[18] = -0.02412
x[19] = 0.45055 | u[19] = -0.01491
Sample Number: 890
x[0] = 0.44921 | u[0] = 0.00912
x[1] = 0.50075 | u[1] = 0.01949
x[2] = 0.42501 | u[2] = -0.01502
x[3] = 0.49067 | u[3] = -0.00778
x[4] = 0.51692 | u[4] = 0.04217
x[5] = 0.49203 | u[5] = 0.06895
x[6] = 0.39088 | u[6] = -0.04101
